Edad,Rol,Zona,Tipo de siniestro,Dia de la semana,Hora,Tipo de Vehiculo,X,Y,Dia,Mes,isMale,isHeridoLeve
38.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,9,MOTO CON CASCO,584615,6139565,3,11,False,True
35.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,9,MOTO CON CASCO,584615,6139565,3,11,True,True
50.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,7,AUTO,579205,6142895,3,11,True,True
31.0, CONDUCTOR,SUBURBANA, DESPISTE, MARTES,10,AUTO,560265,6146135,3,11,False,True
6.0, PASAJERO,SUBURBANA, DESPISTE, MARTES,10,AUTO,560265,6146135,3,11,True,True
20.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,12,MOTO CON CASCO,579160,6141685,3,11,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,12,MOTO CON CASCO,579160,6141685,3,11,True,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,AUTO,573695,6136765,3,11,True,True
51.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,14,MOTO,578575,6146110,3,11,False,True
22.0, PASAJERO,URBANA, ATROPELLO DE PEATON, MARTES,11,MOTO CON CASCO,579175,6141945,3,11,False,True
63.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,11,MOTO,579175,6141945,3,11,False,True
24.0, CONDUCTOR,URBANA, ATROPELLO DE PEATON, MARTES,11,MOTO CON CASCO,579175,6141945,3,11,True,True
65.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,15,PEATON,573800,6137935,3,11,False,False
65.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,15,MOTO,573800,6137935,3,11,True,False
65.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,AUTO,576355,6140955,3,11,False,True
58.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,15,MOTO,578560,6146035,3,11,True,True
55.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,15,MOTO CON CASCO,578700,6140585,3,11,True,True
79.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,16,MOTO,571125,6142830,3,11,False,True
62.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,16,MOTO,576515,6137435,3,11,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,MOTO CON CASCO,575920,6141780,3,11,True,True
34.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, MARTES,18,MOTO CON CASCO,563050,6149190,3,11,True,True
53.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,18,MOTO,578720,6146925,3,11,True,False
4.0, PEATON,URBANA, CAIDA, MARTES,18,MOTO,574080,6137115,3,11,True,True
18.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,19,MOTO CON CASCO,583575,6148635,3,11,True,False
41.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,19,MOTO CON CASCO,576215,6141585,3,11,True,True
20.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,MOTO CON CASCO,579615,6138385,3,11,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,MOTO CON CASCO,579615,6138385,3,11,True,True
38.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,AUTO,577790,6140080,3,11,False,True
53.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,AUTO,577790,6140080,3,11,True,True
56.0, CONDUCTOR,SUBURBANA, CAIDA, MIERCOLES,0,MOTO CON CASCO,572255,6140400,4,11,True,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,6,MOTO CON CASCO,576545,6138625,4,11,True,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,6,AUTO,583325,6139510,4,11,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,6,BICICLETA,583325,6139510,4,11,True,True
42.0, PASAJERO,URBANA, CAIDA, MIERCOLES,7,OMNIBUS,578750,6139210,4,11,False,True
33.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,12,MOTO CON CASCO,574235,6138240,4,11,False,True
21.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,12,MOTO,575530,6137915,4,11,False,False
60.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,12,MOTO,578750,6137465,4,11,True,False
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,13,MOTO CON CASCO,579305,6140760,4,11,True,True
59.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,14,AUTO,572965,6137475,4,11,True,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO CON CASCO,576800,6135195,4,11,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO CON CASCO,576665,6141145,4,11,True,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO CON CASCO,573820,6141475,4,11,True,True
72.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,18,MOTO,571290,6147160,4,11,False,True
35.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,18,MOTO,571290,6147160,4,11,True,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,AUTO,578850,6136590,4,11,True,True
22.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO,579815,6142455,4,11,True,True
29.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO CON CASCO,579815,6142455,4,11,True,True
32.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,18,MOTO,577370,6139810,4,11,False,True
49.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,19,MOTO CON CASCO,577930,6137395,4,11,True,True
31.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO CON CASCO,568440,6140555,4,11,True,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,20,MOTO,575315,6142420,4,11,True,True
19.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, MIERCOLES,22,MOTO,580545,6141130,4,11,False,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,20,MOTO,579390,6145445,4,11,False,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,20,MOTO,579390,6145445,4,11,True,True
7.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,23,AUTO,574730,6137160,4,11,True,True
18.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,23,MOTO CON CASCO,574730,6137160,4,11,True,False
52.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,22,MOTO,568760,6140610,4,11,False,True
58.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,20,MOTO,579055,6140990,4,11,True,True
42.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, MIERCOLES,21,MOTO,566330,6146385,4,11,True,True
18.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,4,MOTO CON CASCO,578575,6146110,5,11,True,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,6,MOTO CON CASCO,570050,6145145,5,11,True,True
37.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,10,AUTO,576290,6138325,5,11,False,True
16.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,10,OMNIBUS,575440,6141030,5,11,False,True
35.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, JUEVES,14,AUTO,562955,6143100,5,11,False,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,574940,6137055,5,11,True,True
19.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,15,MOTO CON CASCO,570225,6143505,5,11,True,True
24.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO CON CASCO,577520,6135500,5,11,True,True
59.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,18,AUTO,575295,6136405,5,11,True,True
38.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,19,MOTO,576290,6138535,5,11,True,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,MOTO CON CASCO,568655,6140490,5,11,True,True
22.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,19,MOTO,568385,6139640,5,11,True,True
24.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,20,MOTO CON CASCO,574430,6144175,5,11,False,True
37.0, CONDUCTOR,RURAL, DESPISTE, JUEVES,21,AUTO,571970,6149970,5,11,True,True
61.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,21,MOTO CON CASCO,578745,6137445,5,11,True,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,22,MOTO,567030,6139225,5,11,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,23,MOTO CON CASCO,578730,6140730,5,11,True,True
35.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,14,MOTO,576915,6138810,5,11,True,True
57.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,14,MOTO,576915,6138810,5,11,True,True
57.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,12,MOTO,577025,6138765,5,11,True,False
41.0, PASAJERO,URBANA, COLISION CON OBSTI�CULO EN CALZADA, JUEVES,14,MOTO CON CASCO,579295,6142880,5,11,False,True
42.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, JUEVES,14,MOTO CON CASCO,579295,6142880,5,11,True,True
42.0, CONDUCTOR,SUBURBANA, COLISION CON OBSTI�CULO EN CALZADA, VIERNES,7,AUTO,562050,6145530,6,11,True,True
27.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,9,MOTO CON CASCO,579805,6140225,6,11,True,True
68.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,9,MOTO CON CASCO,579805,6140225,6,11,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,14,BICICLETA,577690,6139885,6,11,False,True
12.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,17,AUTO,578905,6145045,6,11,False,True
18.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,17,MOTO,578905,6145045,6,11,True,True
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,MOTO CON CASCO,571280,6147335,6,11,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,21,MOTO CON CASCO,576910,6139150,6,11,False,False
14.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, VIERNES,23,MOTO,579540,6142590,6,11,False,True
50.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,7,AUTO,575165,6138335,7,11,False,True
58.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,7,AUTO,575165,6138335,7,11,True,True
39.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,8,MOTO CON CASCO,574235,6138240,7,11,True,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,7,BICICLETA,577920,6138160,7,11,False,True
79.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,12,PEATON,575600,6146120,7,11,True,False
34.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,13,MOTO CON CASCO,575370,6137570,7,11,True,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,MOTO CON CASCO,577765,6139775,7,11,False,True
49.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,AUTO,575870,6135710,7,11,True,True
69.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,AUTO,575870,6135710,7,11,True,True
21.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,14,MOTO CON CASCO,581370,6149840,7,11,True,True
26.0, PASAJERO,URBANA, CAIDA, SABADO,14,OMNIBUS,574320,6136710,7,11,False,True
42.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,AUTO,574695,6137920,7,11,True,True
20.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO CON CASCO,572655,6142500,7,11,True,True
60.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,CAMIONETA,578825,6146025,7,11,True,True
66.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,CAMIONETA,578825,6146025,7,11,True,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,AUTO,578895,6140855,7,11,True,True
47.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,CAMION,578895,6140855,7,11,True,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO CON CASCO,576510,6138400,7,11,True,True
12.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,19,MOTO,576000,6136455,7,11,True,True
72.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,20,MOTO CON CASCO,567350,6148775,7,11,True,False
19.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,23,MOTO,576745,6135120,7,11,False,True
71.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,3,PEATON,581100,6153325,8,11,True,False
49.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,6,MOTO,579815,6142455,8,11,True,True
32.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,7,MOTO,582770,6149025,8,11,True,True
52.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,7,BICICLETA,570425,6148310,8,11,True,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,9,AUTO,573945,6137945,8,11,False,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,13,MOTO CON CASCO,578365,6146100,8,11,True,True
64.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,14,MOTO,578035,6139860,8,11,False,False
26.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,15,MOTO CON CASCO,574605,6138110,8,11,False,True
51.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,15,MOTO CON CASCO,574605,6138110,8,11,True,True
56.0, PEATON,URBANA, CAIDA, DOMINGO,15,MOTO,575750,6137740,8,11,False,True
63.0, PEATON,URBANA, CAIDA, DOMINGO,15,MOTO,575750,6137740,8,11,True,True
58.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, DOMINGO,18,MOTO,573115,6137530,8,11,True,True
32.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, DOMINGO,18,MOTO CON CASCO,561330,6148035,8,11,True,True
50.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,17,MOTO CON CASCO,573810,6142070,8,11,False,True
22.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, DOMINGO,17,MOTO CON CASCO,578700,6140585,8,11,True,True
28.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,19,MOTO CON CASCO,584805,6149440,8,11,True,True
64.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,18,AUTO,575185,6142565,8,11,False,True
5.0, PEATON,SUBURBANA, CAIDA, DOMINGO,13,MOTO,576125,6141125,8,11,True,True
19.0, CONDUCTOR,SUBURBANA, CAIDA, DOMINGO,20,MOTO CON CASCO,578915,6144155,8,11,True,True
29.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,20,MOTO CON CASCO,567240,6139760,8,11,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,MOTO CON CASCO,581225,6140025,8,11,True,True
43.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,20,MOTO,576605,6141505,8,11,False,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,23,AUTO,576270,6138535,8,11,False,True
49.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,23,AUTO,576270,6138535,8,11,True,True
24.0, CONDUCTOR,URBANA, CAIDA, LUNES,6,MOTO CON CASCO,576420,6147840,9,11,False,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,7,BICICLETA,575515,6138035,9,11,False,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,8,MOTO CON CASCO,569475,6144490,9,11,True,True
65.0, PASAJERO,URBANA, CAIDA, LUNES,8,MOTO CON CASCO,571560,6141830,9,11,False,True
61.0, CONDUCTOR,URBANA, CAIDA, LUNES,8,MOTO CON CASCO,571560,6141830,9,11,True,True
56.0, CONDUCTOR,URBANA, DESPISTE, LUNES,11,AUTO,579525,6137215,9,11,False,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,11,AUTO,576430,6140900,9,11,False,True
9.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,12,MOTO CON CASCO,570615,6142305,9,11,False,True
18.0, CONDUCTOR,SUBURBANA, COLISION CON OBSTI�CULO EN CALZADA, LUNES,13,MOTO,566030,6139150,9,11,True,True
48.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,13,MOTO CON CASCO,578140,6137230,9,11,True,True
78.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,14,MOTO,578615,6140525,9,11,False,True
66.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,AUTO,586455,6139580,9,11,True,True
66.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,AUTO,586455,6139580,9,11,True,True
21.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO,579675,6143095,9,11,False,True
38.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO,579675,6143095,9,11,False,True
48.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO,579675,6143095,9,11,False,True
50.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO,579675,6143095,9,11,False,True
24.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,15,MOTO,579675,6143095,9,11,True,True
22.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO,575210,6142210,9,11,False,True
24.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,14,MOTO,571355,6151180,9,11,True,False
39.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,14,MOTO CON CASCO,571355,6151180,9,11,True,True
51.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,17,CAMIONETA,584745,6139960,9,11,False,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO CON CASCO,577865,6140010,9,11,True,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,MOTO,578785,6140895,9,11,True,False
28.0, CONDUCTOR,URBANA, CAIDA, LUNES,18,MOTO CON CASCO,581970,6139840,9,11,True,True
20.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,MOTO CON CASCO,582780,6139380,9,11,True,True
61.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,20,MOTO,572665,6137145,9,11,True,True
52.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,AUTO,570390,6145595,9,11,False,True
58.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,21,MOTO CON CASCO,582520,6149605,9,11,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,23,MOTO CON CASCO,574780,6137525,9,11,True,True
24.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,23,AUTO,573520,6139885,9,11,False,True
22.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,12,MOTO,576460,6138690,9,11,False,True
66.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,7,MOTO CON CASCO,576585,6144950,10,11,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,12,AUTO,576170,6136550,10,11,True,True
73.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,12,MOTO,577435,6135525,10,11,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,12,BICICLETA,578195,6138380,10,11,True,True
72.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,AUTO,576215,6136610,10,11,True,True
55.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,14,AUTO,584005,6138100,10,11,False,True
59.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,CAMIONETA,585895,6140140,10,11,False,True
29.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,17,AUTO,584805,6149440,10,11,False,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,18,MOTO CON CASCO,574700,6140860,10,11,True,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,15,MOTO CON CASCO,571450,6148470,10,11,True,True
23.0, CONDUCTOR,URBANA, DESPISTE, MARTES,18,AUTO,578010,6145405,10,11,True,True
73.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,18,MOTO,576975,6139840,10,11,False,True
3.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,18,MOTO,576975,6139840,10,11,True,False
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,18,MOTO CON CASCO,579365,6138450,10,11,True,True
49.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,19,AUTO,574835,6138530,10,11,False,True
40.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,16,MOTO,576535,6135355,10,11,False,True
35.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,20,MOTO,577335,6135250,10,11,True,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,MOTO,568975,6143480,10,11,True,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,22,MOTO CON CASCO,575115,6138960,10,11,False,False
24.0, CONDUCTOR,SUBURBANA, ATROPELLO DE ANIMALES, MARTES,22,MOTO CON CASCO,586365,6151135,10,11,True,True
57.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,6,AUTO,577845,6138755,11,11,True,True
47.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,8,MOTO CON CASCO,573460,6142485,11,11,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,9,MOTO CON CASCO,576885,6143210,11,11,True,True
27.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,10,MOTO CON CASCO,583520,6140890,11,11,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,9,MOTO,567115,6140050,11,11,False,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,11,BICICLETA,574280,6139420,11,11,True,True
32.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,11,MOTO,574515,6136830,11,11,False,True
24.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,12,MOTO,574820,6141215,11,11,False,True
20.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,9,MOTO CON CASCO,567400,6148490,11,11,True,True
6.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,12,MOTO,568460,6139150,11,11,True,False
45.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,14,AUTO,571540,6143500,11,11,False,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,14,CAMIONETA,573180,6136725,11,11,False,True
84.0, PASAJERO,RURAL, CAIDA, MIERCOLES,15,OMNIBUS,575580,6136425,11,11,False,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,AUTO,574395,6143335,11,11,False,True
23.0, PASAJERO,URBANA, DESPISTE, MIERCOLES,15,MOTO CON CASCO,581220,6139495,11,11,False,True
53.0, CONDUCTOR,URBANA, DESPISTE, MIERCOLES,15,MOTO,581220,6139495,11,11,False,True
57.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,AUTO,574080,6139480,11,11,False,True
61.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,CAMIONETA,574080,6139480,11,11,True,True
26.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO CON CASCO,570550,6150490,11,11,True,True
74.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,17,MOTO,581220,6140985,11,11,False,True
6.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO,568535,6144230,11,11,True,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,17,MOTO CON CASCO,568535,6144230,11,11,True,True
26.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,16,AUTO,566910,6145205,11,11,True,True
51.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,16,AUTO,566910,6145205,11,11,True,True
34.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, MIERCOLES,18,AUTO,578920,6139965,11,11,True,True
36.0, PASAJERO,URBANA, COLISION CON OBSTI�CULO EN CALZADA, MIERCOLES,18,AUTO,578920,6139965,11,11,True,True
25.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,20,MOTO CON CASCO,575170,6136655,11,11,True,True
22.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,20,MOTO CON CASCO,574825,6140445,11,11,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,21,MOTO,578090,6142550,11,11,True,False
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,21,MOTO CON CASCO,579650,6139670,11,11,False,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,5,MOTO CON CASCO,576435,6138830,12,11,True,True
20.0, PASAJERO,URBANA, DESPISTE, JUEVES,6,AUTO,573550,6137280,12,11,False,True
